連番,代表字形,別字形1,,別字形2,,別字形3,,別字形4,,別字形5,,別字形6,
1500,5BDE,J,,,,,,,,,,,,
1501,5BDF,J,,,,,,,,,,,,
1601,5CBD,CU,5D2C,C,,,,,,,,,,
1602,5CBE,JU,,,,,,,,,,,,
1603,5CC0,KU,,,,,,,,,,,,
1604,5CC1,CU,,,,,,,,,,,,
1605,5CC5,JU,,,,,,,,,,,,
1606,5CC7,JU,,,,,,,,,,,,
1607,5CCB,J,,,,,,,,,,,,
1608,5CD2,J,,,,,,,,,,,,
1609,5CD9,J,,,,,,,,,,,,
1610,5CE0,JU,,,,,,,,,,,,
1611,5CE8,J,5CE9,J,,,,,,,,,,
1612,5CEA,J,,,,,,,,,,,,
1613,5CED,J,5CED,C,,,,,,,,,,
1614,5CF0,J,5CEF,J,,,,,,,,,,
1615,5CF4,J,5C98,C,,,,,,,,,,
1616,5CF6,J,5D8B,J,5C9B,C,,,,,,,,
1617,5CFA,J,,,,,,,,,,,,
1618,5CFB,J,,,,,,,,,,,,
1619,5CFD,J,5CE1,J,,,,,,,,,,
1620,5D02,CU,5D97,C,,,,,,,,,,
1621,5D06,J,,,,,,,,,,,,
1622,5D07,J,,,,,,,,,,,,
1623,5D0B,J,,,,,,,,,,,,
1624,5D0D,J,5D03,C,,,,,,,,,,
1625,5D0E,J,966D,T,,,,,,,,,,
1626,5D11,T,5D11,J,6606,C,5D10,T,,,,,,
1627,5D14,J,,,,,,,,,,,,
1628,5D16,J,5D15,J,,,,,,,,,,
1629,5D17,J,5C97,C,,,,,,,,,,
1630,5D19,J,5D18,J,4ED1,C,,,,,,,,
1631,5D1A,J,,,,,,,,,,,,
1632,5D1B,J,,,,,,,,,,,,
1633,5D1E,CU,,,,,,,,,,,,
1634,5D1F,J,,,,,,,,,,,,
1635,5D22,J,5CE5,C,,,,,,,,,,
1636,5D24,J,,,,,,,,,,,,
1637,5D26,J,,,,,,,,,,,,
1638,5D27,J,,,,,,,,,,,,
1639,5D29,J,,,,,,,,,,,,
1640,5D2E,CU,,,,,,,,,,,,
1641,5D34,J,,,,,,,,,,,,
1642,5D3D,J,,,,,,,,,,,,
1643,5D3E,CU,,,,,,,,,,,,
1644,5D46,J,5D47,T,,,,,,,,,,
1645,5D4A,CU,,,,,,,,,,,,
1646,5D4B,J,,,,,,,,,,,,
1647,5D4C,J,,,,,,,,,,,,
1648,5D4E,J,,,,,,,,,,,,
1649,5D50,J,5C9A,C,,,,,,,,,,
1650,5D52,J,5D53,T,,,,,,,,,,
1651,5D5B,CU,,,,,,,,,,,,
1652,5D5C,JU,,,,,,,,,,,,
1653,5D69,J,,,,,,,,,,,,
1654,5D6B,CU,,,,,,,,,,,,
1655,5D6C,J,,,,,,,,,,,,
1656,5D6F,J,5D73,J,,,,,,,,,,
1657,5D74,CU,,,,,,,,,,,,
1658,5D76,JU,,,,,,,,,,,,
1659,5D81,J,5D5D,C,,,,,,,,,,
1660,5D82,J,,,,,,,,,,,,
1661,5D84,J,5D83,J,5D2D,C,,,,,,,,
1662,5D87,J,5C96,C,,,,,,,,,,
1663,5D8C,JU,,,,,,,,,,,,
1664,5D90,JU,,,,,,,,,,,,
1665,5D99,J,,,,,,,,,,,,
1666,5D9D,J,,,,,,,,,,,,
1667,5DA0,J,5CE4,C,,,,,,,,,,
1668,5DA2,J,5DA4,T,5CE3,C,,,,,,,,
1669,5DA7,J,5CC4,C,,,,,,,,,,
1670,5DAA,KU,,,,,,,,,,,,
1671,5DAC,J,,,,,,,,,,,,
1672,5DAE,J,,,,,,,,,,,,
1673,5DB7,J,,,,,,,,,,,,
1674,5DB8,J,5D58,C,,,,,,,,,,
1675,5DBA,J,5CAD,C,,,,,,,,,,
1676,5DBC,J,5C7F,C,,,,,,,,,,
1677,5DC9,J,,,,,,,,,,,,
1678,5DCB,T,5DCB,J,5CBF,C,,,,,,,,
1679,5DCD,J,,,,,,,,,,,,
1680,5DD2,J,5DD2,C,5CE6,C,,,,,,,,
1681,5DD3,J,5DD4,C,5DC5,C,,,,,,,,
1682,5DD6,J,5DCC,J,5CA9,C,,,,,,,,
1683,5DDD,J,5DDB,J,,,,,,,,,,
1684,5DDE,J,5DDE,T,,,,,,,,,,
1685,5DE1,K,5DE1,J,,,,,,,,,,
1686,5DE2,T,5DE3,J,,,,,,,,,,
1687,5DE5,J,,,,,,,,,,,,
1688,5DE6,J,,,,,,,,,,,,
1689,5DE7,J,,,,,,,,,,,,
1690,5DE8,J,,,,,,,,,,,,
1691,5DEB,J,,,,,,,,,,,,
1692,5DEE,J,5DEE,C,,,,,,,,,,
1693,5DEF,CU,5DF0,C,,,,,,,,,,
1694,5DF1,J,,,,,,,,,,,,
1695,5DF2,J,,,,,,,,,,,,
1696,5DF3,J,,,,,,,,,,,,
1697,5DF4,J,,,,,,,,,,,,
1698,5DF7,C,5DF7,J,,,,,,,,,,
1699,5DFD,T,5DFD,J,,,,,,,,,,
1700,5DFE,J,,,,,,,,,,,,
1701,5E02,J,,,,,,,,,,,,
1702,5E03,J,,,,,,,,,,,,
1703,5E06,J,,,,,,,,,,,,
1704,5E0C,J,,,,,,,,,,,,
1705,5E11,J,,,,,,,,,,,,
1706,5E14,J,,,,,,,,,,,,
1707,5E15,J,,,,,,,,,,,,
1708,5E16,J,,,,,,,,,,,,
1709,5E18,J,,,,,,,,,,,,
1710,5E19,J,,,,,,,,,,,,
1711,5E1A,J,83F7,J,,,,,,,,,,
1712,5E1B,J,,,,,,,,,,,,
1713,5E1D,J,,,,,,,,,,,,
1714,5E25,J,5E05,C,,,,,,,,,,
1715,5E28,J,5E28,C,,,,,,,,,,
1716,5E2B,J,5E08,C,,,,,,,,,,
1717,5E2D,J,,,,,,,,,,,,
1718,5E33,J,5E10,C,,,,,,,,,,
1719,5E36,J,5E26,C,5E2F,J,,,,,,,,
1720,5E37,J,,,,,,,,,,,,
1721,5E38,J,,,,,,,,,,,,
1722,5E3D,T,5E3D,J,,,,,,,,,,
1723,5E3F,KU,,,,,,,,,,,,
1724,5E40,J,5E40,C,,,,,,,,,,
1725,5E43,J,5E0F,C,,,,,,,,,,
1726,5E44,J,,,,,,,,,,,,
1727,5E45,J,,,,,,,,,,,,
1728,5E47,J,5E2E,C,5E6B,J,,,,,,,,
1729,5E4C,J,,,,,,,,,,,,
1730,5E4E,J,,,,,,,,,,,,
1731,5E54,J,,,,,,,,,,,,
1732,5E55,T,5E59,T,5E55,J,,,,,,,,
1733,5E57,J,5E3C,C,,,,,,,,,,
1734,5E58,J,5E3B,C,,,,,,,,,,
1735,5E5B,CU,,,,,,,,,,,,
1736,5E5E,J,,,,,,,,,,,,
1737,5E5F,J,5E1C,C,,,,,,,,,,
1738,5E61,J,,,,,,,,,,,,
1739,5E62,J,,,,,,,,,,,,
1740,5E63,K,5E63,J,5E64,J,5E01,C,,,,,,
1741,5E6C,J,5E31,C,,,,,,,,,,
1742,5E6D,J,5E6D,T,,,,,,,,,,
1743,5E72,J,,,,,,,,,,,,
1744,5E73,K,5E73,J,,,,,,,,,,
1745,5E74,J,79CA,J,,,,,,,,,,
1746,5E75,JU,,,,,,,,,,,,
1747,5E77,T,5E76,J,,,,,,,,,,
1748,5E78,J,,,,,,,,,,,,
1749,5E79,J,69A6,J,5E72,C,,,,,,,,
1750,5E7A,J,,,,,,,,,,,,
1751,5E7B,J,,,,,,,,,,,,
1752,5E7C,J,,,,,,,,,,,,
1753,5E7D,J,,,,,,,,,,,,
1754,5E7E,J,51E0,C,,,,,,,,,,
1755,5E7F,J,,,,,,,,,,,,
1756,5E80,CU,,,,,,,,,,,,
1757,5E84,J,,,,,,,,,,,,
1758,5E87,J,5E87,C,,,,,,,,,,
1759,5E8A,J,,,,,,,,,,,,
1760,5E8B,J,,,,,,,,,,,,
1761,5E8F,J,,,,,,,,,,,,
1762,5E95,J,5E95,C,,,,,,,,,,
1763,5E96,T,5E96,J,,,,,,,,,,
1764,5E97,J,,,,,,,,,,,,
1765,5E9A,J,,,,,,,,,,,,
1766,5E9C,J,,,,,,,,,,,,
1767,5EA0,J,,,,,,,,,,,,
1768,5EA5,J,,,,,,,,,,,,
1769,5EA6,J,,,,,,,,,,,,
1770,5EA7,J,,,,,,,,,,,,
1771,5EAB,J,5E93,C,,,,,,,,,,
1772,5EAD,J,,,,,,,,,,,,
1773,5EB3,J,,,,,,,,,,,,
1774,5EB5,J,,,,,,,,,,,,
1775,5EB6,J,5EBB,T,,,,,,,,,,
1776,5EB7,J,,,,,,,,,,,,
1777,5EB8,J,,,,,,,,,,,,
1778,5EB9,CU,,,,,,,,,,,,
1779,5EBE,J,,,,,,,,,,,,
1780,5EC1,J,5395,C,53A0,J,,,,,,,,
1781,5EC2,J,53A2,C,,,,,,,,,,
1782,5EC8,J,53A6,J,,,,,,,,,,
1783,5EC9,K,5EC9,J,,,,,,,,,,
1784,5ECA,K,5ECA,J,,,,,,,,,,
1785,5ECF,J,5ED0,J,53A9,C,53A9,J,,,,,,
1786,5ED1,J,,,,,,,,,,,,
1787,5ED2,CU,,,,,,,,,,,,
1788,5ED3,J,,,,,,,,,,,,
1789,5ED5,J,836B,C,,,,,,,,,,
1790,5ED6,J,5ED6,C,,,,,,,,,,
1791,5EDA,J,53A8,J,,,,,,,,,,
1792,5EDB,J,58E5,J,913D,J,,,,,,,,
1793,5EDD,J,53AE,J,,,,,,,,,,
1794,5EDF,K,5EDF,J,5E99,C,5EBF,J,,,,,,
1795,5EE0,K,5EE0,J,53B0,J,5382,C,,,,,,
1796,5EE1,J,5E91,C,,,,,,,,,,
1797,5EE2,J,5EC3,J,5E9F,C,,,,,,,,
1798,5EE3,J,5E83,J,5E7F,C,,,,,,,,
1799,5EE8,J,5EE8,C,,,,,,,,,,
1800,5EE9,J,5EEA,C,,,,,,,,,,
1801,5EEC,J,5E90,C,,,,,,,,,,
1802,5EF1,J,,,,,,,,,,,,
1803,5EF3,J,5E81,J,5385,C,,,,,,,,
1804,5EF4,J,,,,,,,,,,,,
1805,5EF6,J,,,,,,,,,,,,
1806,5EF7,J,,,,,,,,,,,,
1807,5EFA,J,,,,,,,,,,,,
1808,5EFB,J,5EFD,T,,,,,,,,,,
1809,5EFE,J,,,,,,,,,,,,
1810,5EFF,J,5344,K,,,,,,,,,,
1811,5F01,J,,,,,,,,,,,,
1812,5F04,J,630A,J,6335,J,,,,,,,,
1813,5F08,J,,,,,,,,,,,,
1814,5F0A,K,5F0A,J,,,,,,,,,,
1815,5F0B,J,,,,,,,,,,,,
1816,5F0F,J,,,,,,,,,,,,
1817,5F11,J,5F12,T,,,,,,,,,,
1818,5F13,J,,,,,,,,,,,,
1819,5F14,J,540A,C,,,,,,,,,,
1820,5F15,J,,,,,,,,,,,,
1821,5F16,JU,,,,,,,,,,,,
1822,5F17,J,,,,,,,,,,,,
1823,5F18,J,,,,,,,,,,,,
1824,5F1B,J,,,,,,,,,,,,
1825,5F1F,J,,,,,,,,,,,,
1826,5F26,J,,,,,,,,,,,,
1827,5F27,J,5F27,C,,,,,,,,,,
1828,5F29,J,,,,,,,,,,,,
1829,5F2A,CU,,,,,,,,,,,,
1830,5F2D,J,,,,,,,,,,,,
1831,5F31,K,5F31,J,,,,,,,,,,
1832,5F35,J,5F20,C,,,,,,,,,,
1833,5F37,J,5F3A,C,,,,,,,,,,
1834,5F38,J,,,,,,,,,,,,
1835,5F3B,J,5F3C,J,,,,,,,,,,
1836,5F40,J,,,,,,,,,,,,
1837,5F48,J,5F3E,J,5F39,C,,,,,,,,
1838,5F4A,J,,,,,,,,,,,,
1839,5F4C,J,5F25,J,,,,,,,,,,
1840,5F4E,J,5F2F,C,,,,,,,,,,
1841,5F50,J,5F50,C,5F51,J,,,,,,,,
1842,5F56,J,,,,,,,,,,,,
1843,5F57,J,5F57,C,,,,,,,,,,
1844,5F58,J,,,,,,,,,,,,
1845,5F59,J,5F5A,T,6C47,C,,,,,,,,
1846,5F5D,J,5F5C,J,,,,,,,,,,
1847,5F61,J,,,,,,,,,,,,
1848,5F62,J,,,,,,,,,,,,
1849,5F64,J,,,,,,,,,,,,
1850,5F65,T,5F66,J,,,,,,,,,,
1851,5F67,J,,,,,,,,,,,,
1852,5F69,J,,,,,,,,,,,,
1853,5F6A,J,5F6A,C,,,,,,,,,,
1854,5F6B,J,,,,,,,,,,,,
1855,5F6C,J,,,,,,,,,,,,
1856,5F6D,J,,,,,,,,,,,,
1857,5F70,J,,,,,,,,,,,,
1858,5F71,J,,,,,,,,,,,,
1859,5F73,J,,,,,,,,,,,,
1860,5F77,J,,,,,,,,,,,,
1861,5F79,J,,,,,,,,,,,,
1862,5F7C,J,,,,,,,,,,,,
1863,5F7F,J,,,,,,,,,,,,
1864,5F80,J,5F83,J,,,,,,,,,,
1865,5F81,J,,,,,,,,,,,,
1866,5F82,J,,,,,,,,,,,,
1867,5F85,J,,,,,,,,,,,,
1868,5F87,J,,,,,,,,,,,,
1869,5F88,J,,,,,,,,,,,,
1870,5F89,J,,,,,,,,,,,,
1871,5F8A,J,,,,,,,,,,,,
1872,5F8B,J,,,,,,,,,,,,
1873,5F8C,J,540E,C,,,,,,,,,,
1874,5F90,J,,,,,,,,,,,,
1875,5F91,J,5F84,J,5F84,C,,,,,,,,
1876,5F92,J,,,,,,,,,,,,
1877,5F97,J,,,,,,,,,,,,
1878,5F98,J,5F98,C,,,,,,,,,,
1879,5F99,J,,,,,,,,,,,,
1880,5F9C,J,5F9C,C,,,,,,,,,,
1881,5F9E,J,5F93,J,4ECE,C,,,,,,,,
1882,5FA0,J,5F95,C,,,,,,,,,,
1883,5FA1,J,,,,,,,,,,,,
1884,5FA8,J,,,,,,,,,,,,
1885,5FA9,J,590D,C,,,,,,,,,,
1886,5FAA,J,,,,,,,,,,,,
1887,5FAD,J,5FAD,C,,,,,,,,,,
1888,5FAE,J,5FAE,C,,,,,,,,,,
1889,5FB5,T,5FB4,J,,,,,,,,,,
1890,5FB7,T,5FB3,J,60B3,J,,,,,,,,
1891,5FB9,J,5F7B,C,,,,,,,,,,
1892,5FBC,J,,,,,,,,,,,,
1893,5FBD,T,5FBD,J,,,,,,,,,,
1894,5FC3,J,,,,,,,,,,,,
1895,5FC4,J,,,,,,,,,,,,
1896,5FC5,J,,,,,,,,,,,,
1897,5FC9,J,,,,,,,,,,,,
1898,5FCC,J,,,,,,,,,,,,
1899,5FCD,T,5FCD,J,5FCD,C,,,,,,,,
1900,5FD0,CU,,,,,,,,,,,,
1901,5FD1,CU,,,,,,,,,,,,
1902,5FD2,CU,,,,,,,,,,,,
1903,5FD6,J,,,,,,,,,,,,
1904,5FD7,J,,,,,,,,,,,,
1905,5FD8,J,,,,,,,,,,,,
1906,5FD9,J,,,,,,,,,,,,
1907,5FDD,J,,,,,,,,,,,,
1908,5FE0,J,,,,,,,,,,,,
1909,5FE1,J,,,,,,,,,,,,
1910,5FE4,J,,,,,,,,,,,,
1911,5FEA,CU,,,,,,,,,,,,
1912,5FEB,J,,,,,,,,,,,,
1913,5FED,J,,,,,,,,,,,,
1914,5FEE,J,,,,,,,,,,,,
1915,5FF1,J,,,,,,,,,,,,
1916,5FF5,J,5FF5,C,,,,,,,,,,
1917,5FF8,J,5FF8,C,,,,,,,,,,
1918,5FFB,J,,,,,,,,,,,,
1919,5FFD,J,,,,,,,,,,,,
1920,5FFF,J,,,,,,,,,,,,
1921,6004,CU,616A,C,,,,,,,,,,
1922,600A,J,,,,,,,,,,,,
1923,600D,J,,,,,,,,,,,,
1924,600E,J,,,,,,,,,,,,
1925,600F,J,,,,,,,,,,,,
1926,6010,JU,,,,,,,,,,,,
1927,6012,J,,,,,,,,,,,,
1928,6014,J,,,,,,,,,,,,
1929,6015,J,,,,,,,,,,,,
1930,6016,J,6091,J,,,,,,,,,,
1931,6019,J,,,,,,,,,,,,
1932,601B,J,,,,,,,,,,,,
1933,601C,J,601C,C,,,,,,,,,,
1934,601D,J,6056,J,,,,,,,,,,
1935,6020,J,,,,,,,,,,,,
1936,6021,J,,,,,,,,,,,,
1937,6025,T,6025,J,,,,,,,,,,
1938,6026,J,,,,,,,,,,,,
1939,6027,J,,,,,,,,,,,,
1940,6028,J,,,,,,,,,,,,
1941,6029,J,,,,,,,,,,,,
1942,602A,J,6060,J,,,,,,,,,,
1943,602B,J,,,,,,,,,,,,
1944,602F,J,,,,,,,,,,,,
1945,6031,J,5FE9,J,60A4,J,,,,,,,,
1946,6035,J,6035,C,,,,,,,,,,
1947,603A,JU,,,,,,,,,,,,
1948,6041,J,,,,,,,,,,,,
1949,6042,J,,,,,,,,,,,,
1950,6043,J,,,,,,,,,,,,
1951,6046,J,6052,J,,,,,,,,,,
1952,604D,J,,,,,,,,,,,,
1953,6050,T,6050,J,,,,,,,,,,
1954,6055,J,,,,,,,,,,,,
1955,6059,J,,,,,,,,,,,,
1956,605A,J,,,,,,,,,,,,
1957,605D,J,,,,,,,,,,,,
1958,605F,J,5FF7,T,,,,,,,,,,
1959,6062,T,6062,J,,,,,,,,,,
1960,6063,J,,,,,,,,,,,,
1961,6064,J,,,,,,,,,,,,
1962,6065,J,803B,J,,,,,,,,,,
1963,6067,J,,,,,,,,,,,,
1964,6068,J,,,,,,,,,,,,
1965,6069,J,,,,,,,,,,,,
1966,606A,J,6119,J,,,,,,,,,,
1967,606B,J,,,,,,,,,,,,
1968,606C,J,,,,,,,,,,,,
1969,606D,J,,,,,,,,,,,,
1970,606F,J,,,,,,,,,,,,
1971,6070,J,,,,,,,,,,,,
1972,6079,CU,61E8,C,,,,,,,,,,
1973,6081,J,,,,,,,,,,,,
1974,6083,J,,,,,,,,,,,,
1975,6084,J,6084,C,,,,,,,,,,
1976,6085,J,6071,J,60A6,J,,,,,,,,
1977,6089,J,,,,,,,,,,,,
1978,608B,J,6061,J,,,,,,,,,,
1979,608C,J,,,,,,,,,,,,
1980,608D,J,,,,,,,,,,,,
1981,6092,J,,,,,,,,,,,,
1982,6094,T,6094,J,,,,,,,,,,
1983,6096,J,,,,,,,,,,,,
1984,6097,J,,,,,,,,,,,,
1985,609A,J,,,,,,,,,,,,
1986,609B,J,,,,,,,,,,,,
1987,609D,J,,,,,,,,,,,,
1988,609F,J,,,,,,,,,,,,
1989,60A0,J,,,,,,,,,,,,
1990,60A3,J,,,,,,,,,,,,
1991,60A7,J,,,,,,,,,,,,
1992,60A8,CU,,,,,,,,,,,,
1993,60B0,KU,,,,,,,,,,,,
1994,60B1,J,,,,,,,,,,,,
1995,60B2,J,,,,,,,,,,,,
1996,60B4,J,5FF0,J,,,,,,,,,,
1997,60B5,J,6005,C,,,,,,,,,,
1998,60B6,J,95F7,C,,,,,,,,,,
1999,60B8,J,,,,,,,,,,,,
2000,60BB,J,,,,,,,,,,,,
2001,60BC,J,,,,,,,,,,,,
2002,60BD,J,6053,T,,,,,,,,,,
2003,60C5,K,60C5,J,,,,,,,,,,
2004,60C6,J,,,,,,,,,,,,
2005,60C7,J,,,,,,,,,,,,
2006,60CB,J,,,,,,,,,,,,
2007,60D1,J,,,,,,,,,,,,
2008,60D3,J,,,,,,,,,,,,
2009,60D5,J,6090,T,,,,,,,,,,
2010,60D8,J,,,,,,,,,,,,
2011,60DA,J,,,,,,,,,,,,
2012,60DC,J,,,,,,,,,,,,
2013,60DD,J,60DD,C,,,,,,,,,,
2014,60DF,J,,,,,,,,,,,,
2015,60E0,J,6075,J,,,,,,,,,,
2016,60E1,J,6076,C,60AA,J,,,,,,,,
2017,60E3,JU,,,,,,,,,,,,
2018,60E6,CU,,,,,,,,,,,,
2019,60F0,J,619C,J,,,,,,,,,,
2020,60F1,J,607C,C,60A9,J,,,,,,,,
2021,60F2,J,607D,C,,,,,,,,,,
2022,60F3,J,,,,,,,,,,,,
2023,60F4,J,,,,,,,,,,,,
2024,60F6,J,,,,,,,,,,,,
2025,60F9,J,,,,,,,,,,,,
2026,60FA,J,,,,,,,,,,,,
2027,60FB,J,607B,C,,,,,,,,,,
2028,6100,J,,,,,,,,,,,,
2029,6101,J,,,,,,,,,,,,
2030,6103,J,,,,,,,,,,,,
2031,6106,J,8AD0,T,,,,,,,,,,
2032,6108,K,6108,J,,,,,,,,,,
2033,6109,K,6109,J,,,,,,,,,,
2034,610D,J,,,,,,,,,,,,
2035,610E,J,,,,,,,,,,,,
2036,610F,J,,,,,,,,,,,,
2037,6115,J,,,,,,,,,,,,
2038,611A,J,,,,,,,,,,,,
2039,611B,J,7231,C,,,,,,,,,,
2040,611C,J,60EC,C,,,,,,,,,,
2041,611F,J,,,,,,,,,,,,
2042,6123,CU,,,,,,,,,,,,
2043,6127,J,6127,C,5ABF,J,,,,,,,,
2044,6128,J,60AB,C,6164,T,,,,,,,,
2045,612B,J,,,,,,,,,,,,
2046,612C,J,,,,,,,,,,,,
2047,6130,KU,,,,,,,,,,,,
2048,6134,J,6006,C,,,,,,,,,,
2049,6137,J,607A,C,,,,,,,,,,
2050,613C,J,614E,C,614E,J,7718,T,,,,,,
2051,613E,J,5FFE,C,,,,,,,,,,
2052,613F,J,,,,,,,,,,,,
2053,6142,J,607F,C,,,,,,,,,,
2054,6144,J,,,,,,,,,,,,
2055,6147,J,,,,,,,,,,,,
2056,6148,J,,,,,,,,,,,,
2057,614A,J,614A,C,,,,,,,,,,
2058,614B,J,6001,C,,,,,,,,,,
2059,614C,T,614C,J,,,,,,,,,,
2060,614D,J,6120,C,,,,,,,,,,
2061,6153,J,,,,,,,,,,,,
2062,6155,T,6155,J,,,,,,,,,,
2063,6158,J,60E8,J,,,,,,,,,,
2064,6159,J,615A,J,60ED,C,,,,,,,,
2065,615D,T,615D,J,,,,,,,,,,
2066,615F,J,6078,C,,,,,,,,,,
2067,6162,J,,,,,,,,,,,,
2068,6163,J,60EF,C,,,,,,,,,,
2069,6165,J,,,,,,,,,,,,
2070,6167,J,,,,,,,,,,,,
2071,6168,K,6168,J,,,,,,,,,,
2072,616B,J,6002,C,,,,,,,,,,
2073,616E,J,8651,C,,,,,,,,,,
2074,6170,J,,,,,,,,,,,,
2075,6171,J,,,,,,,,,,,,
2076,6173,J,60AD,C,,,,,,,,,,
2077,6174,J,,,,,,,,,,,,
2078,6175,J,,,,,,,,,,,,
2079,6176,J,5E86,C,,,,,,,,,,
2080,6177,J,,,,,,,,,,,,
2081,617C,J,617D,T,,,,,,,,,,
2082,617E,J,,,,,,,,,,,,
2083,6181,KU,,,,,,,,,,,,
2084,6182,J,5FE7,C,,,,,,,,,,
2085,6183,J,60F7,J,,,,,,,,,,
2086,618A,J,60EB,C,,,,,,,,,,
2087,618B,J,618B,C,,,,,,,,,,
2088,618E,K,618E,J,618E,C,,,,,,,,
2089,6190,J,601C,C,,,,,,,,,,
2090,6191,J,617F,J,51ED,C,,,,,,,,
2091,6192,J,6126,C,,,,,,,,,,
2092,6194,J,,,,,,,,,,,,
